correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,contrast_0,contrast_45,contrast_90,contrast_135,energy_0,energy_45,energy_90,energy_135,ASM_0,ASM_45,ASM_90,ASM_135,Class
0.9791952051769247,0.9631763407614463,0.9832237532989159,0.9668601300831887,0.2990893468121259,0.2204451364870887,0.2737155338967902,0.21686081385842054,7.135990535771476,10.10040120476924,6.805607393681454,9.614740417004176,155.6164938377066,274.5223959695014,125.42471804360076,247.28475141955974,0.024937464924568373,0.020681448504694624,0.02406808891435847,0.020424677659996296,0.0006238332507705495,0.00042865242937634054,0.0005819219664447251,0.0004184163305442729,Memakai
0.9881576015387056,0.9805605452594166,0.9878179806239096,0.9756780703236069,0.2676828790404542,0.2184769259064442,0.2750634397747666,0.21178466140184665,4.446706397144281,5.803335946649372,4.472152553731312,6.326844446241382,70.02661212276166,114.0062636653277,73.18410410949117,144.27347760269487,0.024698840157648335,0.022289569005780788,0.026024777764036982,0.021810463674013972,0.0006028534823542837,0.0004916204967256039,0.0006753500706566942,0.00047018324775497435,Tidak Memakai
